217160
131888
217160
217160
131888
131888
216229
159852
217160
131888
217160
217160
131888
131888
216229
159852
4613578
1330264
159
39200
25888
552960
5990400
4156617
1183216
224108
3563871
821830
3067242
4687918
627289
660977
8587009
1838250
166657
481610
4150473
2424093
2350587
9613819
5499412
1098908
35389077
277271
15858675
104175
284437
498697
1420
22105
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
28134
186
192
196
38947
52328
57792
19347
20068
42853
436904
65536
65536
20068
7023
364556
8194
229
8194
8194
4096
4096
61
8028
68747
14624
3541
11018
40853
31359
45682
30151
208393
4099
5510
15798
1444
2
